المصنَّف	الورقة	ترتيب الورقة	خلية الرأس	رقم الحقل	اسم الحقل	آلية المصدر (AS-IS)	سلوك النظام المستهدف (TO-BE)	قاعدة الظهور	مصدر الحكم	حالة السطح	المتطلب الحاكم	قرار المصالحة
عقود الموردين	م24_القوائم_المرجعية	29	AE3	31	نظام التقسيم	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AF3	32	طريقة الدفع	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AG3	33	حالة الطلب	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AH3	34	حالة الصرف	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AI3	35	نوع الجزاء/المطالبة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AJ3	36	نوع وثيقة الإغلاق	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AK3	37	التصنيف الاستراتيجي	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AL3	38	مصدر القدرة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AM3	39	قرار الترحيل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AN3	40	جاهزية التوقيع	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AO3	41	نتيجة الفحص	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AP3	42	حالة الحصة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AQ3	43	الوضع التشغيلي	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AR3	44	الاستمرارية	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AS3	45	طريقة الربط بالحصة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AT3	46	طبيعة علاقة المورد بالمعدة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م24_القوائم_المرجعية	29	AU3	47	معالجة الاستعداد والتوقف (قاعدة)	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-29	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	A3	1	الاسم التقني	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	B3	2	التسمية العربية	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	C3	3	الكيان	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	D3	4	الشيت	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	E3	5	نوع البيانات	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	F3	6	إلزامي؟	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	G3	7	المفتاح	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	H3	8	القيم المسموحة (قائمة م24)	ورقة بلا بيانات	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	اسم الحقل ودلالته	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	I3	9	مصدر الحقيقة/المالك	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	J3	10	حالة البيانات	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	K3	11	تصنيف الفراغ (ما يعنيه الفراغ) ◄	ورقة بلا بيانات	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	اسم الحقل ودلالته	قائم (AS-IS)	SUP-30	—
عقود الموردين	م25_القاموس_وخريطة_الترحيل	30	L3	12	ملاحظات	ورقة بلا بيانات	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	اسم الحقل ودلالته	قائم (AS-IS)	SUP-30	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	A3	1	رقم التخصيص	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	B3	2	رقم طلب الدفع	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	C3	3	رقم المورد	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	D3	4	رقم الإقفال (م17)	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	E3	5	العملة	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	F3	6	المبلغ المخصص	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	G3	7	تاريخ التخصيص	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	H3	8	قاعدة التخصيص	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	I3	9	حالة البيانات	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SUP-21	—
عقود الموردين	م27_تخصيص_الدفع_على_الإقفالات	31	J3	10	علم تجاوز صافي الشهر ◄	ورقة بلا بيانات	مشتق محسوب	يُحسب في الخدمة ولا يُدخل	اسم الحقل ودلالته	قائم (AS-IS)	SUP-21	—
عقود الموردين	م28_خريطة_الترحيل	32	A3	1	#	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	B3	2	الاتجاه	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	C3	3	ملف/شيت المصدر	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	D3	4	العمود/الحقل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	E3	5	الوجهة/المصدر	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	F3	6	قرار الترحيل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م28_خريطة_الترحيل	32	G3	7	ملاحظة	ورقة بلا بيانات	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	اسم الحقل ودلالته	قائم (AS-IS)	SUP-30	—
عقود الموردين	م29_تقرير_المراجعة_والقبول	33	A3	1	القسم	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م29_تقرير_المراجعة_والقبول	33	B3	2	البند	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م29_تقرير_المراجعة_والقبول	33	C3	3	القيمة/النتيجة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م29_تقرير_المراجعة_والقبول	33	D3	4	الحالة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م29_تقرير_المراجعة_والقبول	33	E3	5	ملاحظة	ورقة بلا بيانات	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	اسم الحقل ودلالته	قائم (AS-IS)	SUP-30	—
عقود الموردين	م26_تتبع_التعبئة_والترحيل	34	A3	1	رقم القيد	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
عقود الموردين	م26_تتبع_التعبئة_والترحيل	34	B3	2	ملف المصدر	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SUP-30	—
