الشاشة,الجدول,"تسمية العمود",الحكم,"العمود المقترح",النوع,السبب,"قرار المالك"
Tickets/dept_inbox.php,ticket_workstreams,الأولوية,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,الموقع,NEW,location,text,"لا عمودَ له في `ticket_workstreams` — يُنشأ **اختياريًّا** (NULL)",
Tickets/dept_inbox.php,ticket_workstreams,المعدة,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,المبلغ,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,"مهلة الاستجابة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,"تاريخ الاستلام",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,المتبقي,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,"سبب التعليق",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/dept_inbox.php,ticket_workstreams,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/inquiry.php,tickets,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/inquiry.php,tickets,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `tickets` — بلا هجرة",
Tickets/inquiry.php,tickets,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`tickets` لا يحمله — يلزم قرار",
Tickets/inquiry.php,tickets,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Tickets/inquiry.php,tickets,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Tickets/inquiry.php,tickets,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `tickets` — بلا هجرة",
Tickets/inquiry.php,tickets,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`tickets` لا يحمله — يلزم قرار",
Tickets/intake_classify.php,ticket_types,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/intake_classify.php,ticket_types,"المنشئ — الاسم والصفة",MANUAL,created_by,,"مشتقٌّ من `created_by` و`ticket_types` لا يحمله — يلزم قرار",
Tickets/intake_classify.php,ticket_types,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`ticket_types` لا يحمله — يلزم قرار",
Tickets/intake_classify.php,ticket_types,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Tickets/intake_classify.php,ticket_types,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Tickets/intake_classify.php,ticket_types,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `ticket_types` — بلا هجرة",
Tickets/intake_classify.php,ticket_types,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`ticket_types` لا يحمله — يلزم قرار",
Tickets/intake_classify.php,ticket_types,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`ticket_types` لا يحمله — يلزم قرار",
Tickets/ticket_categories_config.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/ticket_categories_config.php,,"المنشئ — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_categories_config.php,,"المعتمد — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_categories_config.php,,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_categories_config.php,,"المرجع الأب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_categories_config.php,,"تاريخ الإنشاء",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_categories_config.php,,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_dashboard.php,tickets,الفترة,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Tickets/ticket_dashboard.php,tickets,"الملتزم بمهلة الاستجابة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"الملتزم بمهلة الإنجاز",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"بلا استجابة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"متوسط زمن التعليق",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"إعادة الفتح",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"نسبة إعادة الفتح",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"المغلق بلا أثر",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,"متوسط التأخير",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,المستهدف,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,الحكم,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Tickets/ticket_dashboard.php,tickets,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/ticket_escalation_config.php,,"رقم التصعيد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,البلاغ,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"المهلة المتجاوزة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"المستوى بعد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"المصعد إليه",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"تاريخ التصعيد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"مدة التجاوز",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"المالك الأصلي",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"هل بقي مسؤولا؟",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"الإجراء المتخذ",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,"تاريخ رفع التصعيد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_escalation_config.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/ticket_form.php,ticket,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/ticket_form.php,ticket,"المنشئ — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,"المعتمد — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,"المرجع الأب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,"تاريخ الإنشاء",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_form.php,ticket,الحالة,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"رقم المجموعة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,الموضوع,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"الموقع أو المعدة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"عدد البلاغات",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"النافذة الزمنية",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"أول بلاغ",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"آخر بلاغ",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"إجمالي ساعات التوقف",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"إجمالي التكلفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"السبب الجذري المرجح",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"الإجراء الجذري",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,المسؤول,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"تاريخ الإقفال",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"رقم القالب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,الفئة,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"الإدارة المستهدفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"المكلف الافتراضي",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,الدورية,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"يوم التوليد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"آخر توليد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"عدد المولد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"نسبة الإنجاز",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,عرفه,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Tickets/ticket_recurrence.php,,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Tickets/ticket_recurrence.php,,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
