الملف,"الشاشة القانونية","اسم الشاشة","الورقة المالكة","العمود الزائد","حكم CMP المقترح",السبب,"قرار المالك (يدخل المستند / يُلغى)","الحكم النافذ (مصالحة U10 · ق-17)"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات",عرّفها,"مرشح للإلغاء","شبهة ازدواج مع «عرّفه» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Settings/roles.php,roles.php,"الأدوار وقوالب صلاحياتها","15 · الحوكمة والالتزام","اسم الصلاحية","مرشح للإلغاء","شبهة ازدواج مع «اسم الدور» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Settings/roles.php,roles.php,"الأدوار وقوالب صلاحياتها","15 · الحوكمة والالتزام","الدور الأب","مرشح للإلغاء","شبهة ازدواج مع «كود الدور» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام",الاسم,"يدخل المستند","موثق بالاسم نفسه في: site_gate_person.php · equip_models.php · units_of_measure.php",,"يدخل المستند — ق-17 إبقاء شامل"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام","اسم المستخدم","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام",الدور,"يدخل المستند","موثق بالاسم نفسه في: users.php · user_capacities.php",,"يدخل المستند — ق-17 إبقاء شامل"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام","المدير الأب","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام","الموظف المرتبط","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
main/all_assistants.php,assistants.php,"المعاونون والنيابة المؤقتة","15 · الحوكمة والالتزام","رقم الهاتف","مرشح للإلغاء","شبهة ازدواج مع «رقم التكليف» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Settings/modules.php,modules.php,"صفحات النظام والإدارات","15 · الحوكمة والالتزام","اسم الصفحة","مرشح للإلغاء","شبهة ازدواج مع «كود الصفحة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Settings/modules.php,modules.php,"صفحات النظام والإدارات","15 · الحوكمة والالتزام",الأيقونة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Settings/modules.php,modules.php,"صفحات النظام والإدارات","15 · الحوكمة والالتزام","الدور المسؤول","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Settings/modules.php,modules.php,"صفحات النظام والإدارات","15 · الحوكمة والالتزام",رابط,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Governance/activation_patterns.php,activation.php,"أنماط تفعيل المزايا","15 · الحوكمة والالتزام",العنصر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Governance/activation_patterns.php,activation.php,"أنماط تفعيل المزايا","15 · الحوكمة والالتزام",النطاق,"يدخل المستند","موثق بالاسم نفسه في: org_assignments.php · users.php · visibility.php",,"يدخل المستند — ق-17 إبقاء شامل"
Governance/activation_patterns.php,activation.php,"أنماط تفعيل المزايا","15 · الحوكمة والالتزام","آخر ضبط","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/audit_log.php,guard_denials.php,"المحاولات الممنوعة","15 · الحوكمة والالتزام",المسؤول,"يدخل المستند","موثق بالاسم نفسه في: contract_review.php · commercial_risks.php · equip_docs.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/audit_log.php,guard_denials.php,"المحاولات الممنوعة","15 · الحوكمة والالتزام","نوع العملية","يدخل المستند","موثق بالاسم نفسه في: audit.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/audit_log.php,guard_denials.php,"المحاولات الممنوعة","15 · الحوكمة والالتزام","العنصر المستهدف","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/audit_log.php,guard_denials.php,"المحاولات الممنوعة","15 · الحوكمة والالتزام",الوصف,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · my_requests.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الشخص,"يدخل المستند","موثق بالاسم نفسه في: users.php · portal_users.php · user_capacities.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",المخاطرة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",السبب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الباقي,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الدورة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الوحدة,"يدخل المستند","موثق بالاسم نفسه في: margin.php · issue.php · stock.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الفترة,"يدخل المستند","موثق بالاسم نفسه في: my_achievement.php · ceo_board.php · fin_statements.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",المهلة,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · ceo_approvals.php · approvals_inbox.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام","بنود بلا قرار","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",الصنف,"يدخل المستند","موثق بالاسم نفسه في: custody.php · guards.php",,"يدخل المستند — ق-17 إبقاء شامل"
admin/sec_governance.php,sec_governance.php,"فصل الواجبات المتعارضة","15 · الحوكمة والالتزام",منشور,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Portal/my_certificate.php,my_certificate.php,"شهادة إنجازي","16 · مساحة عملي",أُصدرت,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
main/profile.php,profile.php,"ملفي الشخصي","16 · مساحة عملي",النشاط,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
main/profile.php,profile.php,"ملفي الشخصي","16 · مساحة عملي",الشاشة,"يدخل المستند","موثق بالاسم نفسه في: visibility.php · audit.php · guard_denials.php",,"يدخل المستند — ق-17 إبقاء شامل"
main/profile.php,profile.php,"ملفي الشخصي","16 · مساحة عملي","التاريخ والوقت","مرشح للإلغاء","شبهة ازدواج مع «تاريخ الميلاد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
